"CU_NUMBER","Cycle_date","join_number","USER_ID","ACCT_AS0007","ACCT_AS0008","ACCT_AS0009","ACCT_AS0013","ACCT_AS0016","ACCT_AS0017","ACCT_AS0022","ACCT_AS0023","ACCT_AS0024","ACCT_AS0025","ACCT_AS0032","ACCT_AS0036","ACCT_CM0099","ACCT_CH0007","ACCT_CH0008","ACCT_CH0015","ACCT_CH0016","ACCT_CH0017","ACCT_CH0018","ACCT_CH0019","ACCT_CH0020","ACCT_CH0021","ACCT_CH0022","ACCT_CH0023","ACCT_CH0024","ACCT_CH0025","ACCT_CH0026","ACCT_CH0027","ACCT_CH0028","ACCT_CH0029","ACCT_CH0030","ACCT_CH0031","ACCT_CH0032","ACCT_CH0033","ACCT_CH0034","ACCT_CH0035","ACCT_CH0036","ACCT_CH0037","ACCT_CH0038","ACCT_CH0039","ACCT_CH0040","ACCT_CH0047","ACCT_CH0048","ACCT_DL0002","ACCT_DL0009","ACCT_DL0016","ACCT_DL0022","ACCT_DL0023","ACCT_DL0024","ACCT_DL0025","ACCT_DL0026","ACCT_DL0027","ACCT_DL0028","ACCT_DL0030","ACCT_DL0037","ACCT_DL0044","ACCT_DL0050","ACCT_DL0051","ACCT_DL0052","ACCT_DL0053","ACCT_DL0054","ACCT_DL0055","ACCT_DL0056","ACCT_DL0057","ACCT_DL0058","ACCT_DL0059","ACCT_DL0060","ACCT_DL0061","ACCT_DL0062","ACCT_DL0063","ACCT_DL0064","ACCT_DL0065","ACCT_DL0066","ACCT_DL0067","ACCT_DL0068","ACCT_DL0069","ACCT_DL0070","ACCT_DL0071","ACCT_DL0072","ACCT_DL0073","ACCT_DL0074","ACCT_DL0075","ACCT_DL0076","ACCT_DL0077","ACCT_DL0078","ACCT_DL0079","ACCT_DL0080","ACCT_DL0081","ACCT_DL0082","ACCT_DL0083","ACCT_DL0084","ACCT_DL0085","ACCT_DL0086","ACCT_DL0087","ACCT_DL0088","ACCT_DL0089","ACCT_DL0090","ACCT_DL0091","ACCT_DL0092","ACCT_DL0093","ACCT_DL0094","ACCT_DL0095","ACCT_DL0096","ACCT_DL0097","ACCT_DL0098","ACCT_DL0099","ACCT_DL0100","ACCT_DL0101","ACCT_DL0102","ACCT_DL0103","ACCT_DL0104","ACCT_DL0105","ACCT_DL0106","ACCT_DL0107","ACCT_DL0108","ACCT_DL0109","ACCT_DL0110","ACCT_DL0111","ACCT_DL0112","ACCT_DL0113","ACCT_DL0114","ACCT_DL0115","ACCT_DL0116","ACCT_DL0117","ACCT_DL0118","ACCT_DL0119","ACCT_DL0120","ACCT_DL0122","ACCT_DL0123","ACCT_DL0124","ACCT_DL0125","ACCT_DL0126","ACCT_DL0127","ACCT_DL0128","ACCT_DL0129","ACCT_DL0130","ACCT_DL0131","ACCT_DL0132","ACCT_DL0133","ACCT_DL0134","ACCT_DL0135","ACCT_DL0136","ACCT_DL0137","ACCT_DL0138","ACCT_DL0139","ACCT_DL0140","ACCT_DL0141","ACCT_DL0142","ACCT_DL0144","ACCT_DL0145","ACCT_DL0146","ACCT_DL0147","ACCT_DT0001","ACCT_DT0002","ACCT_DT0003","ACCT_DT0004","ACCT_DT0005","ACCT_DT0006","ACCT_DT0007","ACCT_DT0008","ACCT_DT0009","ACCT_DT0010","ACCT_DT0011","ACCT_DT0012","ACCT_DT0013","ACCT_DT0014","ACCT_DT0015","ACCT_DT0016","ACCT_IN0001","ACCT_IN0002","ACCT_IN0003","ACCT_IN0004","ACCT_IN0005","ACCT_IN0006","ACCT_IN0007","ACCT_IN0008","ACCT_IS0005","ACCT_IS0010","ACCT_IS0029","ACCT_IS0030","ACCT_LQ0013","ACCT_LQ0014","ACCT_LQ0015","ACCT_LQ0016","ACCT_LQ0017","ACCT_IS0048","ACCT_IS0049","ACCT_DL0148","ACCT_DL0149"
23627,12/31/2025 0:00:00,13756,Subm,0,0,1086706,0,0,5400,0,0,0,0,0,3328,0,0,894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4252,0,0,4252,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89853,0,0,0,0,0,0,0,0,0,0,0
23630,12/31/2025 0:00:00,13759,Subm,1500000,0,2209752,0,0,18780,0,0,0,0,0,3273,0,9811,1593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,714,544,0,0,0,544,1,0,13589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182099,0,0,0,0,0,0,0,0,0,0,0
23658,12/31/2025 0:00:00,13787,Subm,250000,0,318148,0,0,0,0,0,0,0,0,1257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,7676,0,0,0,0,0,0,0,0,0,0,0
23678,12/31/2025 0:00:00,13807,Subm,0,0,273318,9695632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224931,0,0,0,0,0,0,0,0,0,0,0
23700,12/31/2025 0:00:00,13829,Subm,3648000,0,7418338,0,0,62810,0,0,0,0,0,702154,0,271408,18882,0,0,0,0,6160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97613,24192,0,0,0,24192,5,23121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1359005,0,0,0,0,0,0,0,0,0,0,0
23709,12/31/2025 0:00:00,13838,Subm,250000,0,12794340,34138223,200900,284470,0,0,0,0,0,1197999,0,241361,34141,8413,9,0,0,11392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28117,0,0,221885,57543,62721,22416,0,142680,16,0,770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,580495,22778,220467,73550,194192,510987,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109208,348635,0,663549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5761866,0,0,0,0,0,0,0,0,0,0,0
23717,12/31/2025 0:00:00,13846,WISE,16125000,0,17521329,4965517,0,80000,0,0,0,0,0,128463,0,8201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2583,0,0,2583,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1021781,0,0,0,0,0,0,0,0,0,0,0
23722,12/31/2025 0:00:00,13851,Subm,9960000,0,12303779,0,0,127925,0,0,0,0,0,78841,0,21861,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1777,0,0,1777,2,0,52112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,788246,0,0,0,0,0,0,0,0,0,0,0
23725,12/31/2025 0:00:00,13854,Subm,800000,0,1461521,0,0,50000,0,0,0,0,0,6623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,817,85659,0,0,0,0,0,0,0,0,0,0,0
23753,12/31/2025 0:00:00,13882,Subm,0,0,1754344,12572000,0,51580,0,0,0,0,0,121160,0,8030,1244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,534139,0,0,0,0,0,0,0,0,0,0,0
23760,12/31/2025 0:00:00,13889,Subm,3032285,0,5114085,663,0,24291,0,0,0,0,0,8669,0,6891,6891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8202,4496,4319,1471,0,10286,4,0,0,0,0,0,0,0,0,0,0,0,12686,9890,0,0,22576,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17182,0,0,2494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210991,0,0,0,0,0,0,0,0,0,0,0
23780,12/31/2025 0:00:00,13909,WISE,8582996,0,9594723,0,89987,94626,0,0,0,0,0,717181,0,430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,552595,0,0,0,0,0,0,0,0,0,0,0
23803,12/31/2025 0:00:00,13932,Subm,1940000,0,2343912,0,195384,255384,0,0,0,0,0,175691,398668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,591337,0,0,0,0,0,0,0,0,0,0,0
23807,12/31/2025 0:00:00,13936,Subm,1675000,0,2374543,0,0,10000,0,0,0,0,0,7944,0,9025,2405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12385,0,0,12385,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,405583,0,0,0,0,0,0,0,0,0,0,0
23811,12/31/2025 0:00:00,13940,Subm,10665000,0,12565642,0,0,88242,0,0,12189,0,0,185196,0,28979,5837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2291,0,0,1075,15982,0,0,17057,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,896198,0,0,0,0,0,0,0,0,0,0,0
23848,12/31/2025 0:00:00,13977,Subm,6510112,0,11309393,6746085,221200,249754,0,0,0,0,0,803271,0,5515,5454,0,0,0,0,14739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19789,1887,3090,0,0,4977,6,0,69396,0,0,4023,0,0,0,4023,1,256545,76288,37134,0,0,113422,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151594,0,0,156683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1928053,0,0,0,0,0,0,0,0,0,0,0
23865,12/31/2025 0:00:00,13994,Subm,54790,0,6806577,0,332300,376875,0,0,0,0,0,671864,800445,77513,52603,67988,8413,0,0,31392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360,4869,0,27334,19429,20747,0,2268,42444,22,19821,12729,0,0,47682,0,39703,76545,163930,6,1122673,175029,276656,265631,369695,1087011,24,114414,145639,70178,42090,3782,261689,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21396,0,218302,239698,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,425558,0,0,1208812,239698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2182307,0,0,0,0,0,0,0,0,0,4,165487
23888,12/31/2025 0:00:00,14017,Subm,0,0,87703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1099,0,0,0,0,0,0,0,0,0,0,0
23896,12/31/2025 0:00:00,14024,Subm,45332,0,129102,0,0,0,0,0,0,0,0,2582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1493,0,0,0,0,0,0,0,0,0,0,0
23900,12/31/2025 0:00:00,14028,Subm,4879005,0,6003716,0,0,0,0,0,0,0,0,9861,0,13572,1237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,981,0,2537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,520225,0,0,0,0,0,0,0,0,0,0,0
23908,12/31/2025 0:00:00,14036,Subm,0,0,437930,0,0,437,0,0,0,0,0,7728,0,1382,1150,3579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,567,1553,0,0,2120,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121931,0,0,0,0,0,0,0,0,0,0,0
23949,12/31/2025 0:00:00,14077,Subm,0,0,23523158,95706688,2660710,3425843,0,0,105587,0,0,18152912,1382212,86919,35543,0,0,18747,1371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10662,0,0,26398,19976,19515,4499,42,44032,13,0,319098,0,215931,1707,48443,12776,0,62926,7,245054,79342,291547,286277,0,657166,7,1075,0,0,88270,44059,132329,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430785,0,0,1760382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3856,70221200,0,0,0,0,3,52450,0,10336023,0,0,0,0,0,0,0,0,0,0,0
23957,12/31/2025 0:00:00,14085,WISE,0,0,401521051,3126659816,127620500,128276750,0,567638,656610,18066,0,79213716,973877,15267220,2372490,105861,25781,66145,159652,51894,171406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1577569,33631,776110,3215202,2059417,3803476,25817,11652,5900362,1356,555188,1497206,0,136535,29432,122368,46457,8855,207112,20,9104796,5313088,6086514,2899865,1428111,15727578,87,2702933,1125121,979814,532273,142782,2779990,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12966762,2058453,428433,22381193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,335758,952,681625379,0,0,0,0,0,198220543,101961,0,1204197120,0,236426767,0,236426767,0,0,118,1495298
23958,12/31/2025 0:00:00,14086,Subm,0,0,7123555,13746843,35700,101700,0,0,0,0,0,514930,0,359248,92468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55288,541,37139,77512,70896,46182,33315,0,150393,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309854,0,165000,0,0,165000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163864,0,0,270753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3711151,0,0,0,0,0,0,0,0,0,0,0
23964,12/31/2025 0:00:00,14092,Subm,5000000,0,10374258,43116000,0,179873,0,0,0,17425,0,922042,0,30570,26617,25018,5873,0,0,0,22457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14197,0,0,3285,5594,0,0,0,5594,2,115122,67673,0,40034,19708,34244,0,0,53952,3,0,92295,0,0,0,92295,1,0,59849,0,0,0,59849,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,374438,0,0,77325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1253,33465997,0,0,0,0,5,80204,0,4188170,-21672,0,0,0,0,0,0,0,0,0,0
23974,12/31/2025 0:00:00,14102,Subm,0,0,564827,1490000,0,30083,0,0,0,0,0,11969,0,4763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380,18776,0,6581,0,25357,3,0,660,0,4230,0,0,0,0,0,0,0,0,0,30589,0,30589,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142695,0,0,0,0,0,0,0,0,0,0,0
23979,12/31/2025 0:00:00,14107,Subm,0,0,2455159,3946659,0,76549,0,0,0,0,0,243689,0,67259,12525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3985,1813,34110,9831,29503,75257,37,0,0,0,41306,18690,8417,0,0,27107,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20503,67098,0,115298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,621936,0,0,0,0,0,0,0,0,0,0,0
23986,12/31/2025 0:00:00,14114,Subm,12644000,0,17137725,0,0,59658,0,0,0,0,0,171198,0,42231,0,26107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8935,0,0,8935,1,0,0,0,0,0,0,44182,0,44182,1,0,0,0,46079,0,46079,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2885,1310108,0,0,0,0,0,0,0,0,0,0,0
