"CU_NUMBER","CYCLE_DATE","JOIN_NUMBER","ACCT_811B3","ACCT_811B4","ACCT_811B5","ACCT_811C3","ACCT_811C4","ACCT_811C5","ACCT_811D","ACCT_811D1","ACCT_811D2","ACCT_811E","ACCT_811E1","ACCT_811E2","ACCT_812A1","ACCT_812B1","ACCT_812C","ACCT_813A1","ACCT_813A2","ACCT_813B1","ACCT_814A6","ACCT_814A7","ACCT_814A8","ACCT_814J3","ACCT_814J4","ACCT_814J5","ACCT_814K","ACCT_814K1","ACCT_814K2","ACCT_815A1","ACCT_815B1","ACCT_815C","ACCT_816B3","ACCT_816B4","ACCT_816B5","ACCT_816T","ACCT_816T1","ACCT_816T2","ACCT_822A1","ACCT_822B1","ACCT_822C","ACCT_900A1","ACCT_900B1","ACCT_900C5","ACCT_900C6","ACCT_900C7","ACCT_900C8","ACCT_900H2","ACCT_900H3","ACCT_900J2","ACCT_900J3","ACCT_900K2","ACCT_900K3","ACCT_900K4","ACCT_900L2","ACCT_900L3","ACCT_900M","ACCT_900M1","ACCT_900P","ACCT_900T1","ACCT_959A","ACCT_960A","ACCT_960B","ACCT_961A5","ACCT_961A6","ACCT_961A7","ACCT_961A8","ACCT_961A9","ACCT_963C"
17861,12/31/2025 0:00:00,9421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185
17885,12/31/2025 0:00:00,9434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1277977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1550830,0,0,0,0,272853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
17914,12/31/2025 0:00:00,9454,0,0,0,0,0,0,264555424,0,0,0,0,0,0,0,70314528,0,0,0,0,0,0,0,0,0,10844306,0,0,0,0,18101045,0,0,4824750,387917644,0,0,0,0,30121897,151,17,2,4,0,0,40,1,82,12,136,17,153,9,0,14,4,15,168,2538,3438,0,0,0,0,0,0,628
17953,12/31/2025 0:00:00,9468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,629607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,709049,0,0,0,0,79442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,47
17955,12/31/2025 0:00:00,9469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,891527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262367,1159492,0,0,0,0,5598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,27,1,0,0,0,0,0,33
17969,12/31/2025 0:00:00,9476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17990,12/31/2025 0:00:00,9484,0,0,0,0,0,0,13233502,0,0,0,0,0,0,0,31497059,0,0,0,0,0,0,0,0,0,3631398,0,0,0,0,0,0,0,608472,62418677,0,0,0,0,17079644,485,5,20,366,0,0,35,1,15,3,70,5,75,29,0,19,1,49,490,573,707,0,1,0,0,0,1,554
17999,12/31/2025 0:00:00,9488,0,0,0,0,0,0,1546745,0,0,0,0,0,0,0,11548168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14755,0,0,0,16597861,0,0,0,0,3488193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,359,0,0,0,0,0,0,479
18022,12/31/2025 0:00:00,9496,0,0,0,0,0,0,25461350,0,0,0,0,0,0,0,27563729,0,0,0,0,0,0,0,0,0,2012317,0,0,0,0,1135803,0,0,426029,54706533,0,0,0,0,119622,65,3,1,0,0,0,9,0,16,0,26,3,23,38,0,0,3,39,68,748,624,0,0,0,0,0,0,190
18067,12/31/2025 0:00:00,9521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,893896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44923,938819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,0,0,0,0,0,0,188
18090,12/31/2025 0:00:00,9531,0,0,0,0,0,0,5415747,0,0,0,0,0,0,0,3767329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,603063,0,0,1594665,11428310,0,0,0,0,47506,0,2,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,2,139,306,1,0,0,0,0,0,53
18142,12/31/2025 0:00:00,9555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
18144,12/31/2025 0:00:00,9557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8
18150,12/31/2025 0:00:00,9560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,760940,0,0,0,1002140,0,0,0,0,241200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201
18172,12/31/2025 0:00:00,9568,0,0,0,0,0,0,885394,0,0,0,0,0,0,0,417016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,399097,2100604,0,0,0,0,399097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,48,0,0,0,0,0,0,72
18175,12/31/2025 0:00:00,9571,0,0,0,0,0,0,11522351,0,0,0,0,0,0,0,37738963,0,0,0,0,0,0,0,0,0,293300,0,0,0,0,1788213,0,0,455924,56829136,0,0,0,0,5323685,0,36,0,0,0,0,0,0,0,31,0,36,36,0,0,0,0,0,36,498,748,0,0,0,0,0,0,311
18181,12/31/2025 0:00:00,9573,0,0,0,0,0,0,68827724,0,0,0,0,0,0,0,62033621,0,0,0,0,0,0,0,0,0,1560000,0,0,0,0,1806686,0,0,3502101,142397620,0,0,0,0,6227488,32,45,3,1,0,0,8,6,5,15,24,43,67,4,2,11,7,10,77,1398,1418,1,0,0,15,0,15,2723
18192,12/31/2025 0:00:00,9580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,73
18195,12/31/2025 0:00:00,9582,0,0,0,0,0,0,70440641,0,0,0,0,0,0,0,8714550,0,0,0,0,0,0,0,0,0,71086,0,0,0,0,2659247,0,0,0,89984190,0,0,0,0,8169752,73,41,0,0,0,0,8,18,21,2,53,20,73,20,21,24,0,41,114,91,2357,0,0,0,0,0,0,153
18204,12/31/2025 0:00:00,9587,0,0,0,0,0,0,16693659,0,0,0,0,0,0,0,6119965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,642796,0,0,0,26186731,0,0,0,0,2730311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,882,0,0,0,0,0,0,1944
18218,12/31/2025 0:00:00,9592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
18234,12/31/2025 0:00:00,9602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18238,12/31/2025 0:00:00,9605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000000,0,0,0,2000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
18242,12/31/2025 0:00:00,9607,0,0,0,0,0,0,832643,0,0,0,0,0,0,0,7222330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58227,9138907,0,0,0,0,1025707,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,131,117,0,0,0,0,0,0,49
18254,12/31/2025 0:00:00,9613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81
18271,12/31/2025 0:00:00,9619,0,0,0,0,0,0,17268237,0,0,0,0,0,0,0,15324362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,866112,0,0,3422419,43626437,0,0,0,0,6745307,7,18,0,0,0,0,2,0,0,16,2,18,20,5,0,0,2,5,25,297,873,0,0,0,0,0,0,705
18273,12/31/2025 0:00:00,9620,0,0,0,0,0,0,10502650,0,0,0,0,0,0,0,9822142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,586219,0,0,25000,23297011,0,0,0,0,2361000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,258,0,0,0,0,0,0,7
18297,12/31/2025 0:00:00,9632,0,0,0,0,0,0,602148214,0,0,0,0,0,0,0,368981745,0,0,0,0,0,0,0,0,0,848241,0,0,0,0,60584730,0,0,98291044,1200411714,0,0,0,0,70405981,150,31,0,14,0,0,6,0,64,0,131,1,131,5,0,61,1,50,181,5729,11407,15,0,0,0,30,30,450
18301,12/31/2025 0:00:00,9635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,7,0,0,0,0,0,0,26
18336,12/31/2025 0:00:00,9648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4878859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7114034,0,0,0,0,2235175,36,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,36,36,246,1,0,0,0,0,0,0,10666
18343,12/31/2025 0:00:00,9653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
18353,12/31/2025 0:00:00,9659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143031,143031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39
18393,12/31/2025 0:00:00,9677,0,0,0,0,0,0,2106687,0,0,0,0,0,0,0,5307477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6466,0,0,0,7420630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,94,0,0,0,0,0,0,156
18405,12/31/2025 0:00:00,9683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18409,12/31/2025 0:00:00,9687,0,0,0,0,0,0,908674,0,0,0,0,0,0,0,1101564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304284,0,0,0,2314522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,61,0,0,0,0,0,0,29
18422,12/31/2025 0:00:00,9696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
18423,12/31/2025 0:00:00,9697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315043,315043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
18446,12/31/2025 0:00:00,9714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
18462,12/31/2025 0:00:00,9725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
18473,12/31/2025 0:00:00,9730,0,0,0,0,0,0,6039916,0,0,0,0,0,0,0,9447154,0,0,0,0,0,0,0,0,0,1801663,0,0,0,0,2845102,0,0,1967523,20988378,0,0,0,0,688683,173,0,0,9,0,0,82,0,0,0,88,0,88,76,0,5,0,85,173,803,298,0,0,0,0,0,0,659
18474,12/31/2025 0:00:00,9731,0,0,0,0,0,0,123330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,27,0,0,0,0,0,0,83
18515,12/31/2025 0:00:00,9752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1154146,0,0,0,0,0,0,0,0,0,370567,0,0,0,0,0,0,0,0,1543496,0,0,0,0,389350,58,2,4,10,0,0,5,0,13,0,18,2,21,16,0,0,0,40,60,235,0,197,0,10,0,0,10,286
18528,12/31/2025 0:00:00,9756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
18550,12/31/2025 0:00:00,9771,0,0,0,0,0,0,9104116,0,0,0,0,0,0,0,8875780,0,0,0,0,0,0,0,0,0,501544,0,0,0,0,776157,0,0,52992,20138598,0,0,0,0,1329553,4,5,0,2,0,0,2,1,0,0,2,1,3,0,4,0,0,6,9,213,356,0,0,0,0,0,0,330
18559,12/31/2025 0:00:00,9776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,690916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,853505,0,0,0,0,162589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184
18562,12/31/2025 0:00:00,9778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18574,12/31/2025 0:00:00,9786,0,0,0,0,0,0,12162738,0,0,0,0,0,0,0,8023178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,666015,0,0,0,20851931,0,0,0,0,0,1,7,1,0,0,0,0,7,0,0,0,7,7,0,0,0,0,1,8,260,392,0,0,0,0,0,0,131
18582,12/31/2025 0:00:00,9790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,617000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,617000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2
18616,12/31/2025 0:00:00,9811,0,0,0,0,0,0,9013144,0,0,0,0,0,0,0,6559547,0,0,0,0,0,0,0,0,0,845,0,0,0,0,6300766,0,0,2291005,27342001,0,0,0,0,3177539,0,23,0,0,0,0,0,0,0,12,0,23,24,0,0,0,9,0,23,179,438,7,0,0,0,0,0,254
18623,12/31/2025 0:00:00,9817,0,0,0,0,0,0,5659174,0,0,0,0,0,0,0,1219830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169222,0,0,0,7935436,0,0,0,0,887210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,120,0,0,0,0,0,0,17
18635,12/31/2025 0:00:00,9822,0,0,0,0,0,0,14168934,0,0,0,0,0,0,0,1519188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233017,0,0,0,15921139,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2,0,2,0,0,0,0,0,2,123,108,0,0,0,0,0,0,0
18649,12/31/2025 0:00:00,9830,0,0,0,0,0,0,7387746,0,0,0,0,0,0,0,1228866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,899198,0,0,0,9515810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,399,6,0,0,0,0,0,321
18708,12/31/2025 0:00:00,9854,0,0,0,0,0,0,210237227,0,0,0,0,0,0,0,295759233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2519807,0,0,19311240,612248225,0,0,0,0,84420718,0,12,0,0,0,0,0,7,0,5,0,12,12,0,0,0,0,0,12,3154,4934,0,0,0,0,0,0,354
18710,12/31/2025 0:00:00,9856,0,0,0,0,0,0,57676137,0,0,0,0,0,0,0,15302164,0,0,0,0,0,0,0,0,0,2575945,0,0,0,0,1148740,0,0,8111600,92010773,0,0,0,0,9772132,19,24,4,0,0,0,5,11,8,10,14,23,38,1,1,1,2,6,43,441,1756,0,0,0,0,0,0,218
18716,12/31/2025 0:00:00,9859,0,0,0,0,0,0,62699981,0,0,0,0,0,0,0,20164161,0,0,0,0,0,0,0,0,0,2166400,0,0,0,0,8888289,0,0,946447,99701328,0,0,0,0,7002450,35,19,0,0,0,0,13,2,7,13,27,18,45,6,1,4,2,9,54,590,778,0,1,2,0,0,3,324
18749,12/31/2025 0:00:00,9875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2356825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21276,0,0,0,3018450,0,0,0,0,640349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,196
18759,12/31/2025 0:00:00,9880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18775,12/31/2025 0:00:00,9889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
18800,12/31/2025 0:00:00,9899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2958270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2958270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,445,117,0,0,0,0,0,0,53
18814,12/31/2025 0:00:00,9905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95
18816,12/31/2025 0:00:00,9906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37
18823,12/31/2025 0:00:00,9909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18858,12/31/2025 0:00:00,9924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
18861,12/31/2025 0:00:00,9926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27456,27456,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,2,0,1,0,0,0,0,0,14
18868,12/31/2025 0:00:00,9928,0,0,0,0,0,0,4575202,0,0,0,0,0,0,0,1270593,0,0,0,0,0,0,0,0,0,264424,0,0,0,0,0,0,0,1417436,7263231,0,0,0,0,0,21,10,0,2,0,0,2,2,8,5,16,9,24,3,1,6,1,6,31,15,144,2,0,0,1,0,1,457
18882,12/31/2025 0:00:00,9936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18917,12/31/2025 0:00:00,9950,0,0,0,0,0,0,18455720,0,0,0,0,0,0,0,60199287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3277147,0,0,0,87566754,0,0,0,0,5634600,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,292,737,0,0,0,0,0,0,71
18935,12/31/2025 0:00:00,9961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2876992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123940,4824191,0,0,0,0,1823259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255
18948,12/31/2025 0:00:00,9967,0,0,0,0,0,0,250341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54046,304387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,27
18950,12/31/2025 0:00:00,9969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18962,12/31/2025 0:00:00,9973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139
18964,12/31/2025 0:00:00,9974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73273,0,0,0,73273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132
18965,12/31/2025 0:00:00,9975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,139102,0,0,392442,674837,0,0,0,0,143293,47,0,1,0,0,0,0,0,16,0,35,0,35,11,0,0,0,12,47,429,178,0,19,0,0,0,19,301
19017,12/31/2025 0:00:00,10002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,743316,743316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
19027,12/31/2025 0:00:00,10007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,56,0,0,0,0,0,0,46
19045,12/31/2025 0:00:00,10017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
19047,12/31/2025 0:00:00,10019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3030,0,0,0,3030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45
19085,12/31/2025 0:00:00,10040,0,0,0,0,0,0,79025029,0,0,0,0,0,0,0,20645246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1148631,0,0,3092074,103910980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1784,1399,0,0,0,0,0,0,182
19116,12/31/2025 0:00:00,10057,0,0,0,0,0,0,17322012,0,0,0,0,0,0,0,81794586,0,0,0,0,0,0,0,0,0,4007718,0,0,0,0,391035,0,0,48976,115678609,0,0,0,0,16122000,119,45,0,0,0,0,33,4,26,32,107,45,152,12,0,48,4,12,164,595,796,7,0,0,0,0,0,126
19171,12/31/2025 0:00:00,10091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73
19185,12/31/2025 0:00:00,10098,0,0,0,0,0,0,3660235,0,0,0,0,0,0,0,2706101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7399587,0,0,0,0,1033251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,69,0,0,0,0,0,0,43
19203,12/31/2025 0:00:00,10108,0,0,0,0,0,0,966289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2488170,3454459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,8
19216,12/31/2025 0:00:00,10115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3258521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82898,4191463,0,0,0,0,850044,0,12,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,12,12,152,260,1,0,0,0,0,0,447
19228,12/31/2025 0:00:00,10121,0,0,0,0,0,0,3101973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8700322,0,0,0,0,5598349,15,3,0,0,0,0,1,0,9,3,10,3,13,5,0,0,0,5,18,467,344,0,0,0,0,0,0,476
