"CU_NUMBER","CYCLE_DATE","JOIN_NUMBER","ACCT_606A","ACCT_606B","ACCT_607","ACCT_608","ACCT_609","ACCT_620","ACCT_621","ACCT_622","ACCT_623","ACCT_624","ACCT_625","ACCT_626","ACCT_627","ACCT_628","ACCT_630A","ACCT_630B1","ACCT_630B2","ACCT_640","ACCT_652C","ACCT_653A","ACCT_653B1","ACCT_653B2","ACCT_653C","ACCT_655C","ACCT_656A","ACCT_656B1","ACCT_656B2","ACCT_657A","ACCT_657B1","ACCT_657B2","ACCT_659","ACCT_660","ACCT_661","ACCT_670A","ACCT_670B","ACCT_672C","ACCT_698","ACCT_709","ACCT_725","ACCT_726","ACCT_731","ACCT_732","ACCT_733","ACCT_734","ACCT_735","ACCT_736","ACCT_737","ACCT_741C","ACCT_742C","ACCT_746C","ACCT_747A","ACCT_747B1","ACCT_747B2","ACCT_747C","ACCT_750C","ACCT_752","ACCT_753","ACCT_754","ACCT_756","ACCT_757","ACCT_758","ACCT_760A","ACCT_760B1","ACCT_760B2","ACCT_761A","ACCT_761B1","ACCT_761B2","ACCT_770","ACCT_772","ACCT_773","ACCT_774","ACCT_776","ACCT_777","ACCT_778","ACCT_780","ACCT_781","ACCT_795","ACCT_799","ACCT_811","ACCT_812","ACCT_813","ACCT_814","ACCT_815","ACCT_816","ACCT_817","ACCT_818","ACCT_820","ACCT_821","ACCT_850","ACCT_860A","ACCT_860B1","ACCT_860B2","ACCT_865","ACCT_880A","ACCT_880B1","ACCT_880B2","ACCT_900","ACCT_902A","ACCT_902B1","ACCT_902B2","ACCT_906B1","ACCT_906B2","ACCT_906C","ACCT_908B1","ACCT_908B2","ACCT_911A","ACCT_911B1","ACCT_911B2","ACCT_913","ACCT_914","ACCT_955","ACCT_956","ACCT_957","ACCT_958","ACCT_961","ACCT_962","ACCT_963","ACCT_964","ACCT_965","ACCT_966","ACCT_970","ACCT_971","ACCT_972","ACCT_974","ACCT_977","ACCT_978","ACCT_982","ACCT_983","ACCT_984","ACCT_985","ACCT_986","ACCT_987","ACCT_988","ACCT_990","ACCT_992","ACCT_993","ACCT_994","ACCT_995","ACCT_603","ACCT_743C","ACCT_744A","ACCT_744B1","ACCT_744B2","ACCT_744C","ACCT_085","ACCT_086","ACCT_087","ACCT_782","ACCT_783","ACCT_784","ACCT_796A","ACCT_796B","ACCT_796C","ACCT_796D","ACCT_796E","ACCT_797A","ACCT_797B","ACCT_797C","ACCT_797D","ACCT_797E","ACCT_799B","ACCT_799C","ACCT_799D","ACCT_840","ACCT_875","ACCT_877","ACCT_945","ACCT_801","ACCT_614","ACCT_615","ACCT_745A","ACCT_745B","ACCT_745C","ACCT_745D","ACCT_745E","ACCT_819","ACCT_867A","ACCT_867B1","ACCT_867B2","ACCT_867C","ACCT_925","ACCT_841","ACCT_465","ACCT_466","ACCT_767","ACCT_768","ACCT_918","ACCT_919","Acct_026A","Acct_026B","Acct_027A","Acct_027B","Acct_028A","Acct_028B","Acct_045A","Acct_045B","Acct_585","Acct_680","Acct_681","Acct_682","Acct_769","Acct_785","Acct_786","Acct_787","Acct_892","Acct_895","Acct_896","Acct_899","ACCT_020I","ACCT_021I","ACCT_022I","ACCT_023I","ACCT_041I","ACCT_550I","ACCT_551I","ACCT_981","ACCT_981A","ACCT_981B","ACCT_065A1","ACCT_065A2","ACCT_065A3","ACCT_065A4","ACCT_065B1","ACCT_065C1","ACCT_065D1","ACCT_065E1","ACCT_067A1","ACCT_067A2","ACCT_067B1","ACCT_067C1","ACCT_068A","ACCT_069A","ACCT_033A","ACCT_033B","ACCT_033C","ACCT_033D","ACCT_033E","ACCT_034A","ACCT_034B","ACCT_034C","ACCT_034D","ACCT_034E","ACCT_035A","ACCT_035B","ACCT_035C","ACCT_035D","ACCT_035E"
67976,12/31/2025 0:00:00,23956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193765,0,0,0,0,0,0,0,0,0,0,0,0,8413908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2987138,0,0,0,0,1199936,0,0,0,0,0,0,0,0,108012,0,293,0,0,0,0,0,3310,0,28007,0,0,0,0,0,0,0,0,0,0,0,0,0,49,386,7,32025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,597,0,0,1898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14128914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67979,12/31/2025 0:00:00,23953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18448649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5866482,0,0,26810,0,1391205,238486,77119,4917487,0,0,0,0,0,679691,0,123,0,0,0,0,0,5217,0,88727,0,0,0,0,0,0,0,0,0,0,0,0,0,1055,183,19,92025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4638,0,0,0,0,2,5503,0,45251,13658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1668399,0,0,0,0,0,0,0,0,1668399,33111362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67982,12/31/2025 0:00:00,23992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,588282,0,0,0,0,0,0,0,0,0,0,0,0,149200827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85281311,0,0,358502,1025490,8609878,272654,140432,20287406,0,0,0,0,0,1563977,0,1538,0,0,0,0,0,44774,0,1209092,0,0,0,0,0,0,0,0,0,0,0,0,0,1975,1730,22,92025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8449310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30262,0,0,0,0,9,32859,0,115371,14137,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8299434,0,0,0,0,0,0,0,0,8299434,296235444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67993,12/31/2025 0:00:00,5429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,639711,0,0,0,0,0,0,0,0,0,0,0,0,138479179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21080,0,0,0,0,0,97185645,0,0,1642149,439559,15967456,1969714,513740,32497851,0,0,0,0,0,613350,0,1394,0,0,0,0,0,73033,0,89330,0,0,0,0,0,0,0,0,0,0,0,0,0,5501,6588,18,122025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50347,0,24677,0,0,70,137229,0,238400,52158,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14617253,0,0,0,0,0,0,0,0,14617253,336690005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67995,12/31/2025 0:00:00,22431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56159442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3290648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26270031,0,0,621096,45445,3681837,1747527,30000,0,0,0,0,0,0,134373,0,390,0,0,0,0,0,19583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,508,8,92023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,857990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,369453,0,0,0,0,0,0,0,0,369453,102986330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68005,12/31/2025 0:00:00,22765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208974,0,0,0,0,0,0,0,0,0,0,0,0,20387993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18692071,0,0,0,0,1950546,103537,278670,1577975,0,0,0,0,0,143197,0,132,0,0,0,0,0,9625,0,484,0,0,0,0,0,0,0,0,0,0,0,0,0,524,362,5,62024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12538609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,726,0,0,0,0,4,1929,0,1736,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3877875,0,0,0,0,0,0,0,0,3877875,62698609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68008,12/31/2025 0:00:00,23062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25183769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10305699,0,0,0,0,579235,558720,0,0,0,0,0,0,0,958613,0,412,0,0,0,0,0,5338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,705,174,14,62025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12237287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4403,0,0,0,0,4,18165,0,8721,5371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2435828,0,0,0,0,0,0,0,0,2435828,39159088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68010,12/31/2025 0:00:00,22903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8967539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1656167,0,0,0,0,0,0,0,0,0,0,0,0,0,258912,0,36,0,0,0,0,0,2615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,21,122024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6944000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11966914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68011,12/31/2025 0:00:00,22836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,472765,0,0,0,0,0,0,0,0,0,0,0,0,10517997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3298141,0,0,0,0,561007,239954,0,1050358,0,0,0,0,0,366397,0,61,0,0,0,0,0,4708,0,32542,0,0,0,0,0,0,0,0,0,0,0,0,0,473,385,20,92024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1945042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14029,0,3250,6071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185709,0,0,0,0,0,0,0,0,185709,17687718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68016,12/31/2025 0:00:00,22483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10467515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2862595,0,0,144029,339252,2105728,1277356,709761,2733097,0,0,0,0,0,1265209,0,123,0,0,0,0,0,3371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337,15,62025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1456305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27165523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68021,12/31/2025 0:00:00,22675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255904152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,465924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52000000,0,0,0,0,14593000,12293000,0,233673989,0,0,1264562,974941,29852767,11180962,2901627,40458421,0,0,0,0,0,699540,0,2697,0,0,0,0,0,113851,0,1294002,0,0,0,0,0,0,0,0,0,0,0,0,0,9642,16130,11,32025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88676,0,0,0,0,55,155613,0,947519,78479,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73064172,0,0,0,0,0,26636000,0,0,99700172,692110534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68038,12/31/2025 0:00:00,3355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156171989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992000,2513190,0,0,0,0,0,132953551,0,0,2964289,1320139,25967970,8164871,3339109,122650150,0,0,0,0,0,985635,0,809,0,0,0,0,0,76235,0,33276,0,0,0,0,0,0,0,0,0,0,0,0,0,4138,1935,14,122024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7359189,0,50352485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45438,0,16209,0,14539,28,110064,0,66708,16469,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41616123,0,0,0,0,0,0,0,0,41616123,529942394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68042,12/31/2025 0:00:00,22583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,662106,0,0,0,0,0,0,0,0,0,0,0,0,18015970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25527905,0,0,2762385,1253347,13223968,4807478,2735548,24241800,0,0,0,0,0,207747,0,18264,0,0,0,0,0,7394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,685,108,7,92025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11199028,0,58623262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21717,0,0,5,36273,0,14781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28305394,0,0,0,0,0,0,0,0,28305394,76338548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68044,12/31/2025 0:00:00,25770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3870,0,0,0,0,0,0,0,0,0,0,0,0,473590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,122023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,477459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68046,12/31/2025 0:00:00,24197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,548268,0,0,0,0,0,0,0,0,0,0,0,0,70098655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9000000,0,371565,0,0,0,0,0,36222473,0,0,1217608,60648,4448968,692003,529837,2235085,0,0,0,0,0,13019868,0,24,0,0,0,0,0,12375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,959,34,62025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12110118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12110118,0,0,0,0,0,0,0,0,12110118,139225469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68052,12/31/2025 0:00:00,21910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12355111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200000,0,0,0,0,0,0,0,2326069,0,0,174015,0,1136023,609093,313731,655553,0,0,0,0,0,21642,0,115,0,0,0,0,0,3834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,649,286,2,92025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,762768,0,0,0,0,0,0,0,0,762768,21095930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68053,12/31/2025 0:00:00,23081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1470446,0,0,0,0,0,0,0,0,0,0,0,0,307284878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218980700,0,0,4001354,2541744,43166144,23514355,9963976,345381343,0,0,0,0,0,1371213,0,4454,0,0,0,0,0,157630,0,4433425,0,0,0,0,0,0,0,0,0,0,0,0,0,6556,4857,18,122024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228263976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137884,0,0,0,0,56,255182,0,1036344,141698,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102921301,0,0,0,0,0,0,0,0,102921301,1220956396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68057,12/31/2025 0:00:00,24237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,375666,0,0,0,0,0,0,0,0,0,0,0,0,49358505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2977300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14145000,0,0,0,0,0,0,0,28847262,0,0,486368,5976,8243152,1708775,293443,15324146,0,0,0,0,0,5400885,0,835,0,0,0,0,0,11801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,969,30,122025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10121719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10121719,0,0,0,0,0,0,0,0,10121719,131106674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68061,12/31/2025 0:00:00,22309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185157011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10247950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40000000,5000000,0,0,22580581,0,0,0,143576226,0,0,1254013,36937,8099430,6924910,73000,164237724,0,0,0,0,0,1480316,0,220,0,0,0,0,0,94091,0,2276428,0,0,0,0,0,0,0,0,0,0,0,0,0,4717,263,21,32025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,76246,0,240416,48906,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34950157,0,0,0,0,0,0,0,0,34950157,606489061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68062,12/31/2025 0:00:00,11413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141939572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500000,15000000,0,0,14440604,49360000,0,0,181017565,0,0,3721377,313937,13197373,22588450,2400269,93760359,0,0,0,0,0,0,0,720,0,0,0,0,0,151231,0,62181,0,0,0,0,0,0,0,0,0,0,0,0,0,1682,3070,0,122024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,60000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26181,0,0,0,0,13,86299,0,283492,3114,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197075430,0,0,0,0,0,0,0,0,197075430,514522769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68069,12/31/2025 0:00:00,23923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3832323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1838879,0,0,0,0,322015,2510055,0,0,0,0,0,0,0,85140,0,51,0,0,0,0,0,2154,0,30403,0,0,0,0,0,0,0,0,0,0,0,0,0,187,192,9,42025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,694,0,0,0,0,2,3421,0,38466,3383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,509129,0,0,0,0,0,0,0,0,509129,8060828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68071,12/31/2025 0:00:00,24013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,555703,0,0,0,0,0,0,0,0,0,0,0,0,11617725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85951,0,0,0,4881121,0,0,0,0,1468118,780399,0,6265742,0,0,0,0,0,924937,0,61,0,0,0,0,0,4327,0,94200,0,0,0,0,0,0,0,0,0,0,0,0,0,553,259,25,92024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1198,0,0,0,0,3,9798,0,3716,1424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3570696,0,0,0,0,0,85951,0,0,3656647,29506653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
