"CU_Number","CYCLE_DATE","JOIN_NUMBER","ACCT_AS0001","ACCT_AS0003","ACCT_AS0004","ACCT_AS0005","ACCT_AS0010","ACCT_AS0041","ACCT_AS0048","ACCT_AS0050","ACCT_AS0051","ACCT_AS0052","ACCT_AS0053","ACCT_AS0054","ACCT_AS0055","ACCT_AS0056","ACCT_AS0057","ACCT_AS0058","ACCT_AS0059","ACCT_AS0060","ACCT_AS0061","ACCT_AS0062","ACCT_AS0063","ACCT_AS0064","ACCT_AS0065","ACCT_AS0066","ACCT_AS0067","ACCT_AS0068","ACCT_AS0069","ACCT_AS0070","ACCT_AS0071","ACCT_AS0072","ACCT_AS0073","ACCT_DL0121","ACCT_EQ0009","ACCT_IS0004","ACCT_IS0011","ACCT_IS0012","ACCT_IS0013","ACCT_IS0016","ACCT_IS0017","ACCT_IS0021","ACCT_IS0022","ACCT_LC0047","ACCT_LC0085","ACCT_LI0003","ACCT_LI0069","ACCT_LN0050","ACCT_LN0051","ACCT_LN0052","ACCT_LN0053","ACCT_LN0054","ACCT_LN0055","ACCT_LN0056","ACCT_LN0057","ACCT_NW0001","ACCT_NW0002","ACCT_NW0010","ACCT_PC0001","ACCT_PC0002","ACCT_PC0003","ACCT_PC0004","ACCT_PC0005","ACCT_PC0006","ACCT_PC0007","ACCT_PC0008","ACCT_PC0009","ACCT_PC0010","ACCT_SL0003","ACCT_IS0020","ACCT_IS0026","ACCT_IS0046","ACCT_IS0047","ACCT_SL0012","ACCT_SL0013","ACCT_SL0014","ACCT_SL0015","ACCT_SL0016","ACCT_SL0017","ACCT_AS0042"
8925,12/31/2025 0:00:00,4201,0,0,886589,0,1,0,324562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317007,0,0,0,317007,0,0,0,0,0,33210757,0,0,0,0,0,0,0,0,12/01/2023,30790,42060263,0,0,0,0,0,0,0,0,0,0,0,429648,0,0,0,0,0,0,0,0,0,0
8936,12/31/2025 0:00:00,4206,0,263905,1829063,0,1,0,696744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5653674,29189,5624485,0,0,0,0,0,-725780,0,421308,0,0,0,421308,0,0,0,0,0,160334347,0,0,0,0,0,0,0,0,01/01/2024,0,186474615,0,0,0,0,0,0,0,0,0,0,0,1383544,0,2535,0,0,0,0,0,0,0,0
8940,12/31/2025 0:00:00,4209,0,0,59500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5055233,0,0,0,0,0,0,0,0,,0,5523614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8943,12/31/2025 0:00:00,4210,0,0,18828,0,1,0,5342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5342,0,0,0,5342,0,0,0,0,0,13126646,0,0,0,0,0,0,0,0,09/01/2023,0,14432689,0,0,0,0,0,0,0,0,0,0,0,21767,0,0,0,0,0,0,0,0,0,0
8944,12/31/2025 0:00:00,4211,0,0,42833,0,1,0,144743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1324000,750110,3930,500000,0,2578040,0,0,0,32000,0,0,0,32000,0,0,0,0,0,13382631,0,0,0,0,0,0,0,0,03/01/2023,160000,16632062,0,0,0,0,0,0,0,0,0,0,0,666,0,0,0,0,0,0,0,0,0,0
8962,12/31/2025 0:00:00,4220,0,0,1151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2503138,0,0,0,0,0,0,0,0,,0,2939565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8967,12/31/2025 0:00:00,4222,0,0,133257,338069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3517498,0,0,0,0,0,0,0,0,,0,4558080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8975,12/31/2025 0:00:00,4225,0,0,1172215,0,1,0,232938,0,0,0,0,0,0,0,0,0,0,0,0,5407007,8965861,7069327,0,0,21442196,0,0,0,0,0,0,0,-804,0,270241,0,0,0,270241,0,0,0,0,0,51231081,0,0,0,0,0,0,0,0,01/01/2023,0,59230264,0,0,0,0,0,0,0,0,0,0,0,624927,0,0,0,0,0,0,0,0,0,0
8987,12/31/2025 0:00:00,4230,0,0,57670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8181373,0,0,0,0,0,0,0,0,,0,9772913,0,0,0,0,0,0,0,0,0,0,0,13359,0,0,0,0,0,0,0,0,0,0
8988,12/31/2025 0:00:00,4231,0,17000000,1386405,0,1,0,103032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83770,0,0,0,83770,0,0,0,0,0,76512358,0,0,0,0,0,0,0,0,01/01/2023,56340,88592581,0,0,0,0,0,0,0,0,0,0,0,20139,0,0,0,0,0,0,0,0,0,0
8993,12/31/2025 0:00:00,4233,0,0,193,0,1,0,47846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2774000,3455000,3520000,2153,0,9751153,0,0,0,27500,0,0,0,27500,0,0,0,0,0,9947747,0,0,0,0,0,0,0,0,01/01/2023,0,12522582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9000,12/31/2025 0:00:00,4236,0,0,201565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248000,0,0,0,248000,0,0,0,0,0,0,0,0,0,0,0,0,0,3606195,0,0,0,0,0,0,0,0,,0,5372514,0,0,0,0,0,0,0,0,0,0,0,1191,0,0,0,0,0,0,0,0,0,0
9003,12/31/2025 0:00:00,4239,0,13852255,1273510,0,1,0,3570914,0,0,0,0,0,0,0,0,0,0,0,0,228555,216003,0,38871,0,483428,0,0,0,0,0,0,0,-16799,0,2244153,0,0,0,2244153,0,0,0,0,0,113997787,0,0,0,0,0,0,0,0,01/01/2023,804498,140424190,0,0,0,0,0,0,0,0,0,0,0,1293324,0,0,0,0,0,0,0,0,0,0
9007,12/31/2025 0:00:00,4242,0,23714828,26775614,2039892,1,0,18785351,0,0,0,0,0,0,0,0,0,0,0,0,4267429,44404514,208804837,31289581,0,288766360,0,0,0,0,0,0,0,-14777358,0,15475000,0,0,0,15475000,0,0,0,0,0,1897849473,0,0,0,0,0,0,0,0,01/01/2023,0,2119056690,0,0,0,0,0,0,0,0,0,0,0,9246790,0,689756,290462,0,0,0,0,0,0,0
9042,12/31/2025 0:00:00,4261,0,0,108655,0,1,0,16847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3594000,1000000,0,0,0,4594000,0,0,0,17801,0,0,0,17801,0,0,0,0,0,19241804,0,0,0,0,0,0,0,0,01/01/2023,17081,23469287,0,0,0,0,0,0,0,0,0,0,0,54566,0,0,0,0,0,0,0,0,0,0
9044,12/31/2025 0:00:00,4262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50000,1648000,0,0,0,1698000,0,0,0,0,0,0,0,0,0,0,0,0,0,2152816,0,0,0,0,0,0,0,0,,0,3071255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9071,12/31/2025 0:00:00,4275,0,38619046,341342,288612,1,0,5198093,0,0,0,0,0,0,0,0,0,0,0,0,4239411,2908776,7863420,5854535,0,20866142,0,0,0,0,0,0,0,-1920573,0,410903,0,0,0,410903,0,0,0,0,0,698232877,0,0,0,0,0,0,0,0,03/01/2023,1072960,785894973,0,0,0,0,0,0,0,0,0,0,0,1041940,0,0,0,0,0,0,0,0,0,0
9075,12/31/2025 0:00:00,4278,0,0,0,0,1,0,59977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59977,0,0,0,59977,0,0,0,0,0,8107401,0,0,0,0,0,0,0,0,12/01/2024,59977,10458048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9082,12/31/2025 0:00:00,4281,0,0,0,0,1,0,22444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2954565,2400000,500000,0,0,5854565,0,0,0,7500,0,0,0,7500,0,0,0,0,0,4553287,0,0,0,0,0,0,0,0,01/01/2023,0,7350987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9089,12/31/2025 0:00:00,4286,0,5216963,4642857,0,1,0,4970782,0,0,0,0,0,0,0,0,0,0,0,0,42866259,22035052,33133046,53445612,1281462,152761431,0,0,0,0,0,0,0,-7659718,0,3372418,0,0,0,3372418,0,0,0,0,0,702477922,0,0,0,0,0,0,0,0,10/01/2023,567000,791474519,0,0,0,0,0,0,0,0,0,0,0,5299627,0,0,76191,0,0,0,0,0,0,0
9090,12/31/2025 0:00:00,4287,0,0,537783,42349,1,0,87354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153139,0,0,0,153139,0,0,0,0,0,25902398,0,0,0,0,0,0,0,0,07/01/2023,61188,28036934,0,0,0,0,0,0,0,0,0,0,0,157143,0,0,0,0,0,0,0,0,0,0
9093,12/31/2025 0:00:00,4288,0,0,359336,0,1,0,122488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81500,0,0,0,81500,0,0,0,0,0,40388487,0,0,0,0,0,0,0,0,Fiscal Year 2022,0,49745169,0,0,0,0,0,0,0,0,0,0,0,208004,0,0,0,0,0,0,0,0,0,0
9094,12/31/2025 0:00:00,4289,0,0,2979113,881,1,0,3550545,0,0,0,0,2219935,2219935,0,0,0,0,0,0,2315889,13221334,15101013,778118,129224,31545577,0,0,0,0,0,0,0,-165641,0,2866120,0,0,0,2866120,0,0,0,0,0,347691902,0,0,0,0,0,0,0,0,07/01/2023,350000,402081073,0,0,0,0,0,0,0,0,0,0,0,2659080,0,101061,0,0,0,0,0,0,0,0
9095,12/31/2025 0:00:00,4290,0,120418561,4654470,73948916,1,0,8604232,0,0,0,0,0,0,0,0,0,0,0,0,63085483,33301006,120337119,19964092,6707618,243395319,43053,0,0,0,0,43053,0,-9959551,0,8555685,0,0,48547,8604232,0,0,0,0,48547,2002722907,0,0,0,0,0,0,0,0,03/01/2023,0,2212888899,0,0,0,0,0,0,0,0,0,0,0,6075847,0,0,0,0,0,67,60841497,0,0,0
9097,12/31/2025 0:00:00,4292,0,0,665741,0,1,0,83394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36703,0,0,9665,46368,0,0,0,0,9665,56228538,0,0,0,0,0,0,0,0,01/01/2023,-29088,64323011,0,0,0,0,0,0,0,0,0,0,0,309573,0,0,0,0,0,0,0,0,0,0
9099,12/31/2025 0:00:00,4294,0,0,2906027,7539459,1,0,2179825,0,0,0,0,0,0,0,0,0,0,0,0,35990329,8726775,18964944,32814387,6957901,103454336,0,0,0,0,0,0,0,-5357066,0,1014214,0,0,-123,1014091,0,0,0,0,74,313948929,0,0,0,0,0,0,0,0,04/01/2023,965050,332574483,0,0,0,0,0,0,0,0,0,0,0,3945937,0,0,60730,0,0,0,0,0,0,0
9102,12/31/2025 0:00:00,4297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750000,150000,400000,190000,0,1490000,0,0,0,0,0,0,0,0,0,0,0,0,0,3038680,0,0,0,0,0,0,0,0,,0,3546329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9105,12/31/2025 0:00:00,4298,0,0,163593,-550,1,0,33187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1090794,1090794,0,0,0,12000,0,0,0,12000,0,0,0,0,0,12519268,0,0,0,0,0,0,0,0,09/01/2023,0,15538857,0,0,0,0,0,0,0,0,0,0,0,20098,0,0,0,0,0,0,0,0,0,0
9106,12/31/2025 0:00:00,4299,0,0,3028705,632880,1,0,2777988,0,0,0,0,0,0,0,0,0,0,0,0,0,5230660,0,0,0,5230660,5973000,7707000,0,0,0,13680000,0,6020,0,2475000,0,0,0,2475000,0,0,0,0,0,302110724,0,0,0,62,555681,555681,0,0,01/01/2023,370000,341639232,0,0,0,0,0,0,0,0,0,0,0,3658268,0,0,0,0,0,0,0,0,0,0
9107,12/31/2025 0:00:00,4300,0,0,2892027,0,1,0,2369888,0,0,0,6150265,0,6150265,0,0,0,0,0,0,0,0,0,0,0,0,1998469,0,0,0,0,1998469,0,0,0,1855284,0,0,0,1855284,0,0,0,0,0,140699330,0,0,0,0,0,0,0,0,01/01/2023,0,162264254,0,0,0,0,0,0,0,0,0,0,0,2498885,0,0,150265,0,0,0,0,0,0,0
9109,12/31/2025 0:00:00,4301,0,26400000,2307666,955486,1,0,2960610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,684943,5871675,2826604,0,1487146,10870368,0,0,0,1075599,0,0,0,1075599,0,0,0,0,0,254788945,0,0,0,0,0,0,0,0,07/01/2023,703592,316910260,0,0,0,0,0,0,0,0,0,0,0,2789264,0,0,0,0,0,0,0,0,0,0
9115,12/31/2025 0:00:00,4305,0,0,158202,0,1,0,117328,0,0,0,0,0,0,0,0,0,0,0,0,3882643,4691574,2769375,903289,1617792,13864673,0,0,0,0,0,0,0,-679563,0,49246,0,0,0,49246,0,0,0,0,0,36535187,0,0,0,0,0,0,0,0,01/01/2023,59518,39279196,0,0,0,0,0,0,0,0,0,0,0,252433,0,0,4641,0,0,0,0,0,0,0
9119,12/31/2025 0:00:00,4307,0,0,10909733,0,1,0,4857992,0,0,0,0,0,0,0,0,0,0,0,0,106482958,206394627,129282167,8890400,0,451050152,0,0,0,0,0,0,0,-2581952,0,2547600,0,0,0,2547600,0,0,0,0,0,762182361,0,0,0,0,0,0,0,0,Fiscal Year 2022,0,859153727,0,0,0,0,0,0,0,0,0,0,0,5500306,0,0,0,0,0,0,0,0,0,0
9145,12/31/2025 0:00:00,4319,0,0,55795,0,1,0,179341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65702,0,0,0,65702,0,0,0,0,0,15205486,0,0,0,0,0,0,0,0,01/01/2023,0,17857690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9146,12/31/2025 0:00:00,4320,0,0,300166,0,1,0,45866,0,0,0,0,0,0,0,0,0,0,0,0,10883800,16526020,1013140,0,0,28422960,6709000,9853000,3180000,0,0,19742000,0,-577040,0,0,0,0,0,0,0,0,0,0,0,62591180,0,0,0,0,0,0,0,0,07/01/2023,40000,78370631,0,0,0,0,0,0,0,0,0,0,0,96492,0,0,0,0,0,0,0,0,0,0
9148,12/31/2025 0:00:00,4322,0,0,664137,629091,1,0,181398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30000,0,0,0,30000,0,0,0,0,0,60300827,0,0,0,0,0,0,0,0,01/01/2023,0,67833060,0,0,0,0,0,0,0,0,0,0,0,551674,0,0,0,0,0,0,0,0,0,0
9160,12/31/2025 0:00:00,4328,0,7066833,3048085,2709651,1,0,3291010,0,0,0,0,0,0,0,0,0,0,0,0,19193385,29797069,3234898,3747991,735914,56709257,0,0,0,0,0,0,0,-130575,0,1961583,0,0,0,1961583,0,0,0,0,0,621226975,0,0,0,0,0,0,0,0,04/01/2023,0,712928908,0,0,0,0,0,0,0,0,0,0,0,5634958,0,0,590938,0,0,0,0,0,0,0
9163,12/31/2025 0:00:00,4331,0,0,1185067,0,1,0,397896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5157685,10984359,24069752,20253179,1042308,61507283,0,0,0,311260,0,0,839,312099,0,0,0,0,839,197269765,0,0,0,0,0,0,0,0,01/01/2023,95671,249366720,0,0,0,0,0,0,0,0,0,0,0,2017375,0,0,0,0,0,17,31405171,0,0,0
9164,12/31/2025 0:00:00,4332,0,2711722,6260219,1025202,1,0,7366316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8730732,3354939,0,12085671,0,0,0,0,0,0,0,542026,0,11495000,0,0,106438,11601438,0,0,0,0,221160,696184115,8,45371,45371,0,0,0,8,45371,04/01/2023,3506813,738302128,0,0,0,0,0,0,0,0,0,0,0,4706694,0,0,0,0,0,1,1222972,0,0,0
9189,12/31/2025 0:00:00,4345,0,0,672174,18863,1,0,172303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4060777,8712000,4987927,2251246,170828,20182778,0,0,0,82000,0,0,0,82000,0,0,0,0,0,54393712,0,0,0,0,0,0,0,0,03/01/2023,0,59911366,0,0,0,0,0,0,0,0,0,0,0,223834,0,0,0,7,637262,0,0,0,0,0
9208,12/31/2025 0:00:00,4356,0,19299375,1324242,159946,1,0,2257666,52915,0,383097,0,0,436011,0,0,0,0,0,0,4905333,4833590,2058005,3363478,0,15160406,994000,1492000,248000,1091800,0,3825800,0,-545781,0,450000,0,0,0,450000,0,0,0,0,0,265242902,0,0,0,0,0,0,0,0,Fiscal Year 2022,65313,305658073,0,0,0,0,0,0,0,0,0,0,0,2768298,0,36011,0,0,0,0,0,0,0,0
9213,12/31/2025 0:00:00,4359,0,0,459905,0,1,0,180964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,998000,3748000,250000,0,0,4996000,0,0,0,74610,0,0,0,74610,0,0,0,0,0,50453697,0,0,0,0,0,0,0,0,01/01/2023,120793,62073108,0,0,0,0,0,0,0,0,0,0,0,259877,0,0,0,0,0,0,0,0,0,0
9214,12/31/2025 0:00:00,4360,0,0,50,0,1,0,954922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90000,0,0,0,90000,0,0,0,0,0,42422110,0,0,0,0,0,0,0,0,01/01/2023,0,76149107,0,0,0,0,0,0,0,0,0,0,0,137580,0,0,0,0,0,0,0,0,0,0
9219,12/31/2025 0:00:00,4361,0,0,2577250,0,1,0,1149638,0,0,0,0,0,0,0,0,0,0,0,0,7071582,4899567,9208952,0,0,21180101,8093000,11996000,6870000,0,0,26959000,0,-315132,0,283682,0,0,0,283682,0,0,0,0,0,159839232,2,3723,0,0,0,0,2,3723,01/01/2023,365330,176429419,0,0,0,0,0,0,0,0,0,0,0,1348694,0,0,0,0,0,0,0,0,0,0
9229,12/31/2025 0:00:00,4365,0,86539375,9024198,0,1,0,9650612,0,0,0,0,0,0,0,0,0,0,0,0,13025041,3382245,6920015,5468970,1095083,29891355,0,0,0,0,0,0,0,-2435899,0,9726102,0,0,0,9726102,0,0,0,0,0,1248708363,0,0,0,0,0,0,0,0,02/01/2023,3069290,1349779806,0,0,0,0,0,0,0,0,0,0,0,10786835,0,0,0,0,0,2196,35635217,0,0,0
9230,12/31/2025 0:00:00,4366,0,21500764,3589224,0,1,0,9810108,0,0,0,0,0,0,0,0,0,0,0,0,13876013,19952701,6151147,8643710,15342825,63966396,8490410,22059764,10154496,940203,0,41644873,0,-1151999,0,4163000,0,0,0,4163000,0,0,0,0,0,718337684,0,0,0,0,0,0,0,0,01/01/2023,3000000,903075050,0,0,0,0,0,0,0,0,0,0,0,4141468,0,0,-69016,0,0,0,0,0,0,0
9237,12/31/2025 0:00:00,4371,0,7620633,487094,0,1,0,195657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15625000,27250000,3285000,0,0,46160000,0,0,0,140726,0,0,0,140726,0,0,0,0,0,69701058,0,0,0,0,0,0,0,0,07/01/2023,0,78891830,0,0,0,0,0,0,0,0,0,0,0,155447,0,0,0,0,0,0,0,0,0,0
9246,12/31/2025 0:00:00,4379,0,0,50,0,1,0,59691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15263,0,0,0,15263,0,0,0,0,0,9485330,0,0,0,0,0,0,0,0,01/01/2023,0,12103216,0,0,0,0,0,0,0,0,0,0,0,13748,0,0,0,0,0,0,0,0,0,0
9247,12/31/2025 0:00:00,4380,0,23312639,4348089,0,1,0,5531671,0,0,0,0,0,0,0,0,0,0,0,0,12348485,18422496,18435632,58791104,7977802,115975519,36983,0,0,0,0,36983,0,-9165950,0,3352233,0,0,0,3352233,0,0,0,0,0,671547959,0,0,0,0,0,0,0,0,01/01/2023,0,734472687,0,0,0,0,0,0,0,0,0,0,0,5216186,0,0,0,0,0,0,0,0,0,0
9248,12/31/2025 0:00:00,4381,0,0,50803,0,1,0,41442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,0,0,0,20000,0,0,0,0,0,8735844,0,0,0,0,0,0,0,0,01/01/2023,0,10649090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9260,12/31/2025 0:00:00,4387,0,0,21609100,3052302,1,0,6457863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23800531,44268724,38007016,19966988,0,126043259,0,0,0,2616000,0,0,0,2616000,0,0,0,0,75000,2203588774,0,0,0,0,0,0,0,0,01/01/2023,0,2468362616,0,0,0,0,0,0,0,0,0,0,0,14518919,0,0,0,0,0,0,0,0,0,0
9287,12/31/2025 0:00:00,4400,0,0,568648,0,1,0,131312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13891,0,0,0,13891,0,0,0,0,0,40695830,0,0,0,0,0,0,0,0,01/01/2023,51671,45992688,0,0,0,0,0,0,0,0,0,0,0,108407,0,0,0,0,0,0,0,0,0,0
9289,12/31/2025 0:00:00,4402,0,4424142,1304942,0,1,0,84287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-21199,0,0,0,-21199,0,0,0,0,0,82659603,0,0,0,0,0,0,0,0,Fiscal Year 2022,0,94166869,0,0,0,0,0,0,0,0,0,0,0,396860,0,0,0,0,0,0,0,0,0,0
9292,12/31/2025 0:00:00,4404,0,22192164,3011635,0,1,0,1436143,0,0,0,0,0,0,0,0,0,0,0,0,63143383,1396459,484089,21617249,4655185,91296364,0,0,0,12807908,1157806,13965714,0,-2152238,0,864008,0,0,0,864008,0,0,0,0,0,609265898,0,0,0,0,0,0,0,0,Fiscal Year 2022,0,693325124,0,0,0,0,0,0,0,0,0,0,0,1530864,0,0,-291609,0,0,0,0,0,0,0
9293,12/31/2025 0:00:00,4405,0,2323089,2732748,0,1,0,2432853,85033,0,0,861790,3343389,4290212,0,0,0,0,0,0,20498952,7005284,7963127,18131103,304707,53903173,0,0,0,0,0,0,0,-6186353,0,845815,0,0,-2716,843099,0,0,0,0,12745,361907488,0,0,0,0,0,0,0,0,01/01/2023,614932,406680672,0,0,0,0,0,0,0,0,0,0,0,2604359,0,387992,-5037,0,0,0,0,0,0,0
9296,12/31/2025 0:00:00,4407,0,27481534,14475395,4279378,1,0,6444332,0,0,0,0,0,0,0,0,0,0,0,0,11531534,17769964,16084361,30625717,3596295,79607871,0,0,9004610,0,0,9004610,0,-3283204,0,4325960,0,0,60803,4386763,0,0,0,0,246438,777805554,0,0,0,0,0,0,0,0,01/01/2023,805661,850866407,0,0,0,0,0,0,0,0,0,0,0,849449,0,0,0,0,0,2,4442951,0,0,0
9300,12/31/2025 0:00:00,4409,0,3232847,4076737,366760,1,0,1972016,0,0,0,0,0,0,0,0,0,0,0,0,463989,10411458,17626745,14329263,0,42831455,2539705,8916788,7477092,6305277,0,25238862,0,-2478960,0,1551200,0,0,0,1551200,0,0,0,0,0,220125404,0,0,0,0,0,0,0,0,01/01/2023,978893,242776723,0,0,0,0,0,0,0,0,0,0,0,1938030,0,0,0,0,0,0,0,0,0,0
9310,12/31/2025 0:00:00,4415,0,0,4980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3593087,0,0,0,0,0,0,0,0,,0,4593379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9327,12/31/2025 0:00:00,4423,0,3900000,730354,0,1,0,424121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,998897,1000000,1000000,0,0,2998897,0,0,0,0,0,0,0,0,0,0,0,0,0,106153303,0,0,0,0,0,0,0,0,01/01/2023,7701,117386063,0,0,0,0,0,0,0,0,0,0,0,789356,0,0,0,0,0,0,0,0,0,0
9335,12/31/2025 0:00:00,4427,0,0,396205,238529,1,0,1107204,0,0,0,0,0,0,0,0,0,0,0,0,69965,561550,2731731,1776301,0,5139547,0,0,0,0,0,0,0,-573563,0,1207792,0,0,-55258,1152534,0,0,0,0,0,74380262,0,0,0,0,0,0,0,0,01/01/2023,306716,79869543,0,0,0,0,0,0,0,0,0,0,0,554450,0,0,0,0,0,0,0,0,0,0
9348,12/31/2025 0:00:00,4435,0,0,854927,1828147,1,0,332046,0,0,0,0,0,0,0,0,0,0,0,0,3587245,17408,4014837,163131,0,7782621,0,0,0,0,0,0,0,-25333,0,113200,0,0,0,113200,0,0,0,0,0,90316767,0,0,0,0,0,0,0,0,01/01/2023,54976,107829263,0,0,0,0,0,0,0,0,0,0,0,177173,0,0,0,0,0,0,0,0,0,0
9349,12/31/2025 0:00:00,4436,0,551553,913228,0,1,0,745958,0,0,0,0,0,0,0,0,0,0,0,0,2522375,10080275,0,0,0,12602650,0,0,0,0,0,0,0,158287,0,663825,0,0,0,663825,0,0,0,0,0,241688222,0,0,0,0,0,0,0,0,10/01/2023,0,288376037,0,0,0,0,0,0,0,0,0,0,0,1429153,0,0,0,0,0,0,0,0,0,0
9358,12/31/2025 0:00:00,4443,0,0,462773,0,1,0,151822,0,0,0,0,0,0,0,0,0,0,0,0,10009179,4943743,8267235,1700062,3893788,28814007,0,0,0,0,0,0,0,-748366,0,70000,0,0,0,70000,0,0,0,0,0,61055022,0,0,0,0,0,0,0,0,12/01/2023,0,72058546,0,0,0,0,0,0,0,0,0,0,0,199749,0,0,0,0,0,0,0,0,0,0
9370,12/31/2025 0:00:00,4449,0,0,917383,0,1,0,491081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000,450000,0,0,0,550000,0,0,0,45000,0,0,0,45000,0,0,0,0,0,39960571,0,0,0,0,0,0,0,0,03/01/2023,300000,46492388,0,0,0,0,0,0,0,0,0,0,0,195481,0,0,0,0,0,0,0,0,0,0
9373,12/31/2025 0:00:00,4451,0,5119325,4345308,9180706,1,0,5573739,0,0,0,0,0,0,0,0,0,0,0,0,11147800,6864994,19761748,11007645,5081733,53863920,0,0,0,0,0,0,0,-3781135,0,2199726,0,0,17094,2216820,0,0,0,0,39450,636407383,1,39145,33274,19,5309246,5309246,0,0,01/01/2023,624993,706073132,0,0,0,0,0,0,0,0,0,0,0,5493656,0,0,0,0,0,0,0,0,0,0
