"CU_NUMBER","Cycle_date","join_number","USER_ID","ACCT_LQ0018","ACCT_LQ0019","ACCT_LQ0020","ACCT_LQ0021","ACCT_LQ0022","ACCT_LQ0023","ACCT_LQ0024","ACCT_LQ0025","ACCT_LQ0026","ACCT_LQ0027","ACCT_LQ0028","ACCT_LQ0029","ACCT_LQ0030","ACCT_LQ0034","ACCT_LQ0035","ACCT_LQ0038","ACCT_LQ0039","ACCT_LQ0040","ACCT_LQ0042","ACCT_LQ0043","ACCT_LQ0044","ACCT_LQ0045","ACCT_LQ0046","ACCT_LQ0047","ACCT_LQ0052","ACCT_LQ0053","ACCT_LQ0056","ACCT_LQ0059","ACCT_LQ0860","ACCT_NV0001","ACCT_NV0002","ACCT_NV0003","ACCT_NV0004","ACCT_NV0013","ACCT_NV0014","ACCT_NV0015","ACCT_NV0016","ACCT_NV0017","ACCT_NV0018","ACCT_NV0019","ACCT_NV0020","ACCT_NV0021","ACCT_NV0022","ACCT_NV0023","ACCT_NV0024","ACCT_NV0025","ACCT_NV0026","ACCT_NV0027","ACCT_NV0028","ACCT_NV0029","ACCT_NV0030","ACCT_NV0031","ACCT_NV0032","ACCT_NV0033","ACCT_NV0034","ACCT_NV0035","ACCT_NV0036","ACCT_NV0037","ACCT_NV0038","ACCT_NV0039","ACCT_NV0040","ACCT_NV0041","ACCT_NV0042","ACCT_NV0043","ACCT_NV0044","ACCT_NV0045","ACCT_NV0046","ACCT_NV0047","ACCT_NV0048","ACCT_NV0049","ACCT_NV0050","ACCT_NV0051","ACCT_NV0052","ACCT_NV0053","ACCT_NV0054","ACCT_NV0055","ACCT_NV0056","ACCT_NV0057","ACCT_NV0058","ACCT_NV0059","ACCT_NV0060","ACCT_NV0061","ACCT_NV0062","ACCT_NV0063","ACCT_NV0064","ACCT_NV0065","ACCT_NV0066","ACCT_NV0067","ACCT_NV0068","ACCT_NV0069","ACCT_NV0070","ACCT_NV0071","ACCT_NV0072","ACCT_NV0073","ACCT_NV0074","ACCT_NV0075","ACCT_NV0076","ACCT_NV0077","ACCT_NV0078","ACCT_NV0079","ACCT_NV0080","ACCT_NV0081","ACCT_NV0083","ACCT_NV0084","ACCT_NV0087","ACCT_NV0088","ACCT_NV0089","ACCT_NV0090","ACCT_NV0091","ACCT_NV0092","ACCT_NV0093","ACCT_NV0094","ACCT_NV0095","ACCT_NV0096","ACCT_NV0097","ACCT_NV0098","ACCT_NV0099","ACCT_NV0100","ACCT_NV0101","ACCT_NV0102","ACCT_NV0103","ACCT_NV0104","ACCT_NV0105","ACCT_NV0106","ACCT_NV0107","ACCT_NV0108","ACCT_NV0109","ACCT_NV0110","ACCT_NV0111","ACCT_NV0112","ACCT_NV0113","ACCT_NV0114","ACCT_NV0115","ACCT_NV0116","ACCT_NV0122","ACCT_NV0128","ACCT_NV0134","ACCT_NV0140","ACCT_NV0141","ACCT_NV0142","ACCT_NV0143","ACCT_NV0144","ACCT_NV0145","ACCT_NV0146","ACCT_NV0153","ACCT_NV0154","ACCT_NV0155","ACCT_NV0156","ACCT_NV0157","ACCT_NV0158","ACCT_NV0159","ACCT_NV0160","ACCT_NV0161","ACCT_NV0162","ACCT_NV0169","ACCT_NV0170","ACCT_NV0172","ACCT_NV0173","ACCT_SL0036","ACCT_SL0037","ACCT_SL0038","ACCT_SL0039","ACCT_SL0041","ACCT_SL0043","ACCT_SL0045","ACCT_SL0047","ACCT_SL0049","ACCT_SL0051","ACCT_SL0053","ACCT_SL0055","ACCT_SL0056","ACCT_SL0057","ACCT_SL0058","ACCT_SL0059","ACCT_RB0001","ACCT_RB0002","ACCT_RB0003","ACCT_RB0004","ACCT_RB0005","ACCT_RB0006","ACCT_RB0007","ACCT_RB0008","ACCT_RB0009","ACCT_RB0010","ACCT_RB0011","ACCT_RB0012","ACCT_RB0013","ACCT_RB0014","ACCT_RB0015","ACCT_RB0016","ACCT_RB0017","ACCT_RB0018","ACCT_RB0019","ACCT_RB0020","ACCT_RB0021","ACCT_RB0022","ACCT_RB0023","ACCT_RB0024","ACCT_RB0025"
18550,12/31/2025 0:00:00,9771,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21386400,0,11638400,0,0,0,11406583,0,0,0,0,0,0,0,0,0,0,0,18999617,18369532,0,0,5733612,5764917,0,0,24733229,24134449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24733229,24134449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3235000,4984000,750000,0,0,8969000,0,0,24134449,0,0,828952,0,0,0,828952,12102092,17928062,2968612,933635,0,33932401,0,0,0,0,0,0,0,0,8329859,10167484,0,0,0,0,0,0,0,0,0,0,4179503,0,0,0,11256537,1388750,0,0,1388750,0,0,0,1284315,11360972,0,11360972,0,0,0,0,0,0,0,0,0,0,0,0,0
18559,12/31/2025 0:00:00,9776,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6962000,18886000,1491000,0,0,27339000,0,0,0,0,100000,0,0,0,19892,119892,7062000,18886000,1491000,0,19892,27458892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7604488,81247,0,0,81247,0,0,0,347817,7337918,0,7337918,0,0,0,0,0,0,0,0,0,0,0,0,0
18562,12/31/2025 0:00:00,9778,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27728,55810,0,0,0,83538,0,0,0,0,0,0,0,0,0,0,27728,55810,0,0,0,83538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14040,1549,0,0,1549,0,0,0,1160,14429,0,14429,0,0,0,0,0,0,0,0,0,0,0,0,0
18574,12/31/2025 0:00:00,9786,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9443617,0,12591489,0,0,0,0,0,0,0,0,0,0,0,5548707,5549135,0,0,0,0,0,0,20530,20610,0,0,20530,20610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5569237,5569745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15928000,13193000,0,0,0,29121000,0,0,5569745,0,0,0,0,0,6497328,6497328,17432647,17237488,20610,0,6497328,41188073,0,0,-33299,-33299,0,0,3150000,1241258,5227602,3374245,0,0,0,0,2028412,0,0,0,0,0,0,0,0,0,23999339,1504458,0,0,1504458,0,0,0,1035617,24468180,0,24468180,0,0,0,0,0,0,0,0,0,0,0,0,0
18582,12/31/2025 0:00:00,9790,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,425000,225000,0,0,0,650000,0,0,0,0,0,0,0,0,18403,18403,425000,225000,0,0,18403,668403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376606,7759,0,0,7759,0,0,0,27552,356813,0,356813,0,0,0,0,0,0,0,0,0,0,0,0,0
18616,12/31/2025 0:00:00,9811,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60320700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39990000,39585512,0,0,0,0,0,0,39990000,39585512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39990000,39585512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11350000,1000000,0,0,0,12350000,0,0,39585512,0,0,136100,0,0,698508,834608,32549380,19522232,0,0,698508,52770120,0,0,0,0,0,0,0,0,1037,0,0,0,0,0,0,0,984500,0,0,0,0,0,0,0,20622198,1886076,0,0,1886076,0,0,0,1654613,20853661,0,20853661,0,0,0,0,0,0,0,0,0,0,0,0,0
18623,12/31/2025 0:00:00,9817,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20882907,0,45792000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750000,723015,0,0,0,0,0,0,750000,723015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249000,245805,0,0,0,0,0,999000,968820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4732000,992000,900000,0,0,6624000,0,0,968820,0,0,522099,0,0,0,522099,4977805,2237114,900000,0,0,8114919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2946590,0,0,0,0,0,0,0,0,13401094,392281,0,0,392281,0,0,0,654077,13139298,0,13139298,0,0,0,0,0,0,0,0,0,0,0,0,0
18635,12/31/2025 0:00:00,9822,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019000,2019000,0,0,2019000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2967000,639000,0,0,0,3606000,0,0,0,2019000,50000,0,0,0,0,50000,4197000,1478000,0,0,0,5675000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15634898,255601,0,0,255601,0,0,0,635703,15254796,0,15254796,0,0,0,0,0,0,0,0,0,0,0,0,0
18649,12/31/2025 0:00:00,9830,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6827287,6066199,0,0,6827287,6066199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2030197,1894052,0,0,0,0,0,0,10450000,10338560,0,19307484,18298811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1743000,1245000,1943000,0,0,4931000,0,0,18298811,0,0,0,0,20000,125000,145000,2971433,9067945,6567735,4642698,125000,23374811,0,-62154,0,-62154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7220649,192774,0,0,192774,0,0,0,646728,6766695,0,6766695,0,0,0,0,0,0,0,0,0,0,0,0,0
18708,12/31/2025 0:00:00,9854,Subm,0,0,0,7434790,0,0,0,0,0,0,0,0,0,0,0,0,0,700751507,0,1070631817,0,0,0,399191712,0,0,0,0,0,0,0,10010936,9975000,0,0,0,0,0,0,113863019,111797201,0,0,113863019,111797201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123873955,121772201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,571143,571143,571143,0,0,0,0,0,0,571143,0,121772202,0,125000,11145600,0,0,0,11270600,17880843,69186420,46546682,0,0,133613945,0,0,0,0,0,0,0,0,2436085,0,0,0,0,0,10330165,0,0,0,0,0,5333786,0,0,0,313843950,27585991,0,0,27585991,0,0,0,21800416,319629525,0,319629525,0,0,0,0,0,0,0,0,0,0,0,0,0
18710,12/31/2025 0:00:00,9856,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87716633,0,93002138,0,0,0,0,0,0,0,0,21000000,0,0,494843,506565,500000,496290,58806622,55530417,1797,1823,39300981,39093319,501797,498113,98107603,94623736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000,1000000,0,0,0,0,0,0,1501797,98602446,95130301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2160000,5480000,2880000,0,0,10520000,0,0,95130302,1501797,1389280,285101,0,0,0,1674381,30067850,32032007,25216673,20791510,718440,108826480,0,0,0,0,0,0,0,0,6212262,0,0,0,709680,57255,0,0,5550000,0,0,0,13831417,2567385,837654,0,38743602,4685656,0,0,4685656,0,0,0,6178215,37251043,0,37251043,0,0,0,0,0,0,0,0,0,0,0,0,0
18716,12/31/2025 0:00:00,9859,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7000000,0,0,131850000,0,167624934,0,0,0,172431,0,0,0,0,0,0,0,0,0,0,0,10425000,10441286,0,0,29747396,29699404,0,0,40172396,40140690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40172396,40140690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40140690,0,0,674111,301300,0,0,975411,13363891,9761858,11438960,5597800,953592,41116101,0,0,0,0,3750000,5861090,0,0,0,0,0,0,0,0,0,0,3381666,0,0,0,854938,0,0,0,47489820,1162951,0,0,1162951,0,0,0,3345205,45307566,0,45307566,0,0,0,0,0,0,0,0,0,0,0,0,0
18749,12/31/2025 0:00:00,9875,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4341000,4130439,0,0,0,0,0,0,4341000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248000,248000,0,0,0,496000,0,0,0,4341000,0,0,0,0,177360,177360,496000,2227000,498000,1366000,427360,5014360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3354008,222734,0,0,222734,0,0,0,375885,3200857,0,3200857,0,0,0,0,0,0,0,0,0,0,0,0,0
18759,12/31/2025 0:00:00,9880,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,731603,0,0,0,0,731603,731603,0,0,0,0,731603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273339,10532,0,0,10532,0,0,0,11741,272130,0,272130,0,0,0,0,0,0,0,0,0,0,0,0,0
18775,12/31/2025 0:00:00,9889,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250000,0,0,0,250000,0,0,0,0,0,0,0,0,16434,16434,0,250000,0,0,16434,266434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336698,30032,0,0,30032,0,0,0,18556,348174,0,348174,0,0,0,0,0,0,0,0,0,0,0,0,0
18800,12/31/2025 0:00:00,9899,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29430000,4245000,2250000,0,0,35925000,0,0,0,0,0,0,0,0,0,0,29430000,4245000,2250000,0,0,35925000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38923749,190681,0,0,190681,0,0,0,1238196,37876234,0,37876234,0,0,0,0,0,0,0,0,0,0,0,0,0
18814,12/31/2025 0:00:00,9905,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,941163,0,0,0,0,941163,0,0,0,0,0,0,0,0,566,566,941163,0,0,0,566,941729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,914790,54594,0,0,54594,0,0,0,42068,927316,0,927316,0,0,0,0,0,0,0,0,0,0,0,0,0
18816,12/31/2025 0:00:00,9906,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,796000,0,0,0,0,796000,0,0,0,0,0,0,0,0,3011,3011,796000,0,0,0,3011,799011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1691583,-9668,0,0,-9668,0,0,0,40828,1641087,0,1641087,0,0,0,0,0,0,0,0,0,0,0,0,0
18823,12/31/2025 0:00:00,9909,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296339,0,0,0,0,0,0,0,5338,291001,0,291001,0,0,0,0,0,0,0,0,0,0,0,0,0
18858,12/31/2025 0:00:00,9924,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253500,0,0,0,0,253500,0,0,0,0,0,0,0,0,1,1,253500,0,0,0,1,253501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48793,4314,0,0,4314,0,0,0,3426,49681,0,49681,0,0,0,0,0,0,0,0,0,0,0,0,0
18861,12/31/2025 0:00:00,9926,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,100000,0,0,0,0,23500,0,0,0,0,23500,123500,0,0,0,0,123500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177695,14433,0,0,14433,0,0,0,18263,173865,0,173865,0,0,0,0,0,0,0,0,0,0,0,0,0
18868,12/31/2025 0:00:00,9928,WISE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70559700,0,61682637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41791604,39806846,0,0,81635659,75264354,0,0,123427263,115071200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5065142,4309783,0,0,0,0,0,0,1518569,1518569,0,130010974,120899552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1557163,0,699746,2256909,2256909,0,0,0,0,0,0,2256909,0,120899552,0,0,387841,0,0,0,387841,11617514,16629999,38238319,57058470,0,123544302,0,-6811,0,-6811,0,0,0,0,311450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28122107,1468521,0,0,1468521,0,0,0,2137281,27453347,0,27453347,0,0,0,0,0,0,0,0,0,0,0,0,0
18882,12/31/2025 0:00:00,9936,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400000,0,0,0,0,400000,0,0,0,0,0,0,0,200,0,200,400000,0,0,200,0,400200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135408,8392,0,0,8392,0,0,0,6126,137674,0,137674,0,0,0,0,0,0,0,0,0,0,0,0,0
18917,12/31/2025 0:00:00,9950,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69523500,0,72729821,0,0,0,18695212,0,0,0,0,35000000,0,0,0,0,0,0,0,0,4231,4246,14694603,13888795,4231,4246,14694603,13888795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4167531,3909173,246000,243971,0,0,0,0,0,0,250231,18862134,17797968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17797968,250231,10050555,1497400,0,0,474890,12022845,12536983,5510777,10081707,1466687,474890,30071044,0,0,0,0,2625000,3039430,0,0,19645977,13967939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22336457,2557935,7000000,0,9557935,0,0,0,1711809,30182583,0,30182583,0,0,0,0,0,0,0,0,0,0,0,0,0
18935,12/31/2025 0:00:00,9961,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77847000,1000000,0,0,0,78847000,0,0,0,0,0,0,0,0,208785,208785,77847000,1000000,0,0,208785,79055785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27146259,958316,0,0,958316,0,0,0,1818735,26285840,0,26285840,0,0,0,0,0,0,0,0,0,0,0,0,0
18948,12/31/2025 0:00:00,9967,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2728000,1440000,0,0,0,4168000,0,0,0,0,0,0,0,0,74005,74005,2728000,1440000,0,0,74005,4242005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013494,40166,0,0,40166,0,0,0,137207,1916453,0,1916453,0,0,0,0,0,0,0,0,0,0,0,0,0
