"CU_NUMBER","Cycle_date","join_number","USER_ID","ACCT_RB0026","ACCT_RB0027","ACCT_RB0028","ACCT_RB0029","ACCT_RB0030","ACCT_RB0031","ACCT_RB0032","ACCT_RB0033","ACCT_RB0034","ACCT_RB0035","ACCT_RB0036","ACCT_RB0037","ACCT_RB0038","ACCT_RB0039","ACCT_RB0040","ACCT_RB0041","ACCT_RB0042","ACCT_RB0043","ACCT_RB0044","ACCT_RB0045","ACCT_RB0046","ACCT_RB0047","ACCT_RB0048","ACCT_RB0049","ACCT_RB0050","ACCT_RB0051","ACCT_RB0052","ACCT_RB0053","ACCT_RB0054","ACCT_RB0055","ACCT_RB0056","ACCT_RB0057","ACCT_RB0058","ACCT_RB0059","ACCT_RB0060","ACCT_RB0061","ACCT_RB0062","ACCT_RB0063","ACCT_RB0064","ACCT_RB0065","ACCT_RB0066","ACCT_RB0067","ACCT_RB0068","ACCT_RB0069","ACCT_RB0070","ACCT_RB0071","ACCT_RB0072","ACCT_RB0073","ACCT_RB0074","ACCT_RB0075","ACCT_RB0076","ACCT_RB0077","ACCT_RB0078","ACCT_RB0079","ACCT_RB0080","ACCT_RB0081","ACCT_RB0082","ACCT_RB0083","ACCT_RB0084","ACCT_RB0085","ACCT_RB0086","ACCT_RB0087","ACCT_RB0088","ACCT_RB0089","ACCT_RB0090","ACCT_RB0091","ACCT_RB0092","ACCT_RB0093","ACCT_RB0094","ACCT_RB0095","ACCT_RB0096","ACCT_RB0097","ACCT_RB0098","ACCT_RB0099","ACCT_RB0100","ACCT_RB0101","ACCT_RB0102","ACCT_RB0103","ACCT_RB0104","ACCT_RB0105","ACCT_RB0106","ACCT_RB0107","ACCT_RB0108","ACCT_RB0109","ACCT_RB0110","ACCT_RB0111","ACCT_RB0112","ACCT_RB0113","ACCT_RB0114","ACCT_RB0115","ACCT_RB0116","ACCT_RB0117","ACCT_RB0118","ACCT_RB0119","ACCT_RB0120","ACCT_RB0121","ACCT_RB0122","ACCT_RB0123","ACCT_RB0124","ACCT_RB0125","ACCT_RB0126","ACCT_RB0127","ACCT_RB0128","ACCT_RB0129","ACCT_RB0130","ACCT_RB0131","ACCT_RB0132","ACCT_RB0133","ACCT_RB0134","ACCT_RB0135","ACCT_RB0136","ACCT_RB0137","ACCT_RB0138","ACCT_RB0139","ACCT_RB0140","ACCT_RB0141","ACCT_RB0142","ACCT_RB0143","ACCT_RB0144","ACCT_RB0145","ACCT_RB0146","ACCT_RB0147","ACCT_RB0148","ACCT_RB0149","ACCT_RB0150","ACCT_RB0151","ACCT_RB0152","ACCT_RB0153","ACCT_RB0154","ACCT_RB0155","ACCT_RB0156","ACCT_RB0157","ACCT_RB0158","ACCT_RB0159","ACCT_RB0160","ACCT_RB0161","ACCT_RB0162","ACCT_RB0163","ACCT_RB0164","ACCT_RB0165","ACCT_RB0166","ACCT_RB0167","ACCT_RB0168","ACCT_RB0169","ACCT_RB0170","ACCT_RB0171","ACCT_RB0172","ACCT_RB0177","ACCT_RL0001","ACCT_RL0002","ACCT_RL0003","ACCT_RL0004","ACCT_RL0005","ACCT_RL0006","ACCT_RL0007","ACCT_RL0008","ACCT_RL0009","ACCT_RL0010","ACCT_RL0011","ACCT_RL0012","ACCT_RL0013","ACCT_RL0014","ACCT_RL0015","ACCT_RL0016","ACCT_RL0017","ACCT_RL0018","ACCT_RL0019","ACCT_RL0020","ACCT_RL0021","ACCT_RL0022","ACCT_RL0023","ACCT_RL0024","ACCT_RL0025","ACCT_RL0026","ACCT_RL0027","ACCT_RL0028","ACCT_RL0029","ACCT_RL0030","ACCT_RL0031","ACCT_RL0032","ACCT_RL0033","ACCT_RL0034","ACCT_RL0035","ACCT_RL0036","ACCT_RL0037","ACCT_RL0038","ACCT_RL0039","ACCT_RL0040","ACCT_RL0041","ACCT_RL0042","ACCT_RL0043","ACCT_RL0044","ACCT_RL0045","ACCT_RL0046","ACCT_RL0047","ACCT_RL0048","ACCT_RL0050","ACCT_SH0013","ACCT_SH0018","ACCT_SH0880","ACCT_SL0018","ACCT_SL0019","ACCT_SL0020","ACCT_SL0021","ACCT_SL0022","ACCT_SL0023","ACCT_SL0024","ACCT_SL0026","ACCT_SL0028","ACCT_SL0029","ACCT_SL0030","ACCT_SL0032","ACCT_SL0033","ACCT_SL0034","ACCT_SL0035","ACCT_LR0001","ACCT_LR0002","ACCT_LR0003","ACCT_LR0004","ACCT_LR0005","ACCT_LR0006","ACCT_LR0007","ACCT_LR0008","ACCT_LQ0060","ACCT_LQ0061","ACCT_LQ0062","ACCT_NW0004"
20496,12/31/2025 0:00:00,10945,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,98179027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40489046,0,0,0,0,0,0,0,189010,0,0,0,0,0,0,0,0,765308,765308,160688621,0,-765308,-765308,0,0,0,0,0,11391593,0,2598967,2598967,0,0,0,0,0,0,0,310447853,1833659,1833659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310447853,0,0,765308,417,60799127,7708250,465,28352410,920500,0,0,0,0,0,0,235,11453392,0,100604929,8628750,158,8147816,4284900,0,0,0,0,0,0,229,12023129,3536595,20170945,7821495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1504,120775874,16450245,28708982,285395101,285395101,0,0,0,0,0,6,1230936,0,0,6,1230936,6,0,0,0,0,0,0,0,0,0,0,0,0,141588667,4581000,0,0
20509,12/31/2025 0:00:00,10955,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,18553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9689619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,20000,9669619,0,-20000,-20000,0,0,0,0,0,669727,0,220912,220912,0,0,0,0,0,0,0,27919793,200912,200912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27919793,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22369552,22369552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20513,12/31/2025 0:00:00,10958,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2980718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11044,11044,2969674,0,-11044,-11044,0,0,0,0,0,42809,0,39901,39901,0,0,0,0,0,0,0,4479050,28857,28857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4479050,0,0,11044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3643044,3643044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20516,12/31/2025 0:00:00,10960,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,44101915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8223531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,955485,955485,54684751,0,-955485,-955485,0,0,0,0,0,1785855,0,958765,958765,0,0,0,0,0,0,0,119290384,3280,3280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119290384,0,0,955485,5,758583,0,149,20004727,892000,3,418970,0,2,479922,0,0,0,0,21662202,892000,6,170675,0,0,0,0,12,337656,0,310,25246172,6835573,25754503,6835573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,487,47416705,7727573,25246173,101459044,101459044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20529,12/31/2025 0:00:00,10969,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,1786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,988680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12912,12912,975768,0,-12912,-12912,0,0,0,0,0,59467,0,32213,32213,0,0,0,0,0,0,0,4190107,19301,19301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4190107,0,0,12912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2959101,2959101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20543,12/31/2025 0:00:00,10978,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,6011830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,990392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169654,169654,12481569,0,-169654,-169654,0,0,0,0,0,400526,0,180010,180010,0,0,0,0,0,0,0,21741873,10356,10356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21741873,0,0,169654,0,0,0,5,358450,0,0,0,0,3,2444213,0,22,4474434,3585700,7277097,3585700,0,0,0,0,0,0,0,0,0,36,4383734,225000,4383734,225000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,11660831,3810700,11302381,12673685,19375625,6701940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000000,0,0
20547,12/31/2025 0:00:00,10981,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,1253333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,834383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7007,7007,827376,0,-7007,-7007,0,0,0,0,0,29270,0,21507,21507,0,0,0,0,0,0,0,2482573,14500,14500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2482573,0,0,7007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2227602,2227602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20550,12/31/2025 0:00:00,10983,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2637,2637,135899,0,-2637,-2637,0,0,0,0,0,14620,0,8373,8373,0,0,0,0,0,0,0,977763,5736,5736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,977763,0,0,2637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,825833,825833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20558,12/31/2025 0:00:00,10989,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,11046478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50863199,0,0,0,0,0,0,0,26151099,0,0,0,0,0,0,0,0,1445941,1445941,143893685,0,-1445941,-1445941,0,0,0,0,0,29482354,0,1795733,1795733,0,0,0,0,0,0,0,218281536,349792,349792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218281536,0,0,1445941,246,21623416,1974250,125,6197159,843500,0,0,0,0,0,0,179,18625496,5410750,46446071,8228500,182,7856004,1992400,0,0,0,0,0,0,519,14023253,5477000,21879257,7469400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1251,68325328,15697900,33181966,182399623,183392632,993009,0,0,0,0,2,307690,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20570,12/31/2025 0:00:00,10999,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,31834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2717279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24393,24393,2692886,0,-24393,-24393,0,0,0,0,0,73253,0,51497,51497,0,0,0,0,0,0,0,7401383,27104,27104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7401383,0,0,24393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6532824,6532824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20581,12/31/2025 0:00:00,11007,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,1946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4394432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2494,2494,4431474,0,-2494,-2494,0,0,0,0,0,237814,0,93806,93806,0,0,0,0,0,0,0,10650717,91312,91312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10650717,0,0,2494,0,0,0,0,0,0,0,0,0,0,0,0,1,39536,0,39536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,39536,0,39536,9385050,9385050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20585,12/31/2025 0:00:00,11010,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,867215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,867215,0,0,0,0,0,0,0,0,6277,0,6277,6277,0,0,0,0,0,0,0,1010151,6277,6277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1010151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,651284,651284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20595,12/31/2025 0:00:00,11017,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,744842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4765304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123200,123200,4642104,0,-123200,-123200,0,0,0,0,0,79724,0,60385,60385,0,0,0,0,0,0,0,7319467,-62815,-62815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7319467,0,0,123200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6227460,6227460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4146
20600,12/31/2025 0:00:00,11021,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,11982653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8987445,0,0,0,0,0,0,0,809986,0,0,0,0,0,0,0,0,678044,678044,190059918,0,-678044,-678044,0,0,0,0,0,6015117,0,1840329,1840329,0,0,0,0,0,0,0,238756169,1162285,1162285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238756169,0,0,678044,513,90092755,5959565,359,30985287,6443439,22,5051814,0,120,26644088,494325,58,4403843,2982400,157177787,15879729,141,6822720,1419500,15,411789,0,0,0,0,259,16528235,7205700,23762744,8625200,1,38457,0,0,0,0,0,0,0,0,0,0,38457,0,1488,180978988,24504929,60322107,211096008,211096008,0,0,0,0,0,1,164095,1,0,1,164095,104,0,0,0,0,0,0,0,0,0,0,0,0,0,33137111,0,0
20610,12/31/2025 0:00:00,11030,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,2515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6713238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41709,41709,8101016,0,-41709,-41709,0,0,0,0,0,415765,0,105239,105239,0,0,0,0,0,0,0,14202759,63530,63530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14202759,0,0,41709,6,337052,125000,0,0,0,0,0,0,0,0,0,0,0,0,337052,125000,30,1092435,327000,0,0,0,0,0,0,0,0,0,1092435,327000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,1429487,452000,218741,10454661,10454661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20613,12/31/2025 0:00:00,11033,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,17539129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74780568,0,0,0,0,0,0,0,41358,0,0,0,0,0,0,0,0,431336,431336,101297620,0,-431336,-431336,0,0,0,0,0,8645857,0,1244659,1244659,0,0,0,0,0,0,0,130134127,813323,813323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130134127,0,0,431336,67,7292677,100000,69,4122314,140000,46,5692787,240000,6,357585,0,0,0,0,17465363,480000,241,7078324,450000,0,0,0,0,0,0,41,2363343,554800,9441667,1004800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,470,26907030,1484800,3226703,107930455,116338235,8407780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20622,12/31/2025 0:00:00,11041,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,34651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7283309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200915,200915,7082394,0,-200915,-200915,0,0,0,0,0,483758,0,128091,128091,0,0,0,0,0,0,0,16332117,-72824,-72824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16332117,0,0,200915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13710716,13710716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20623,12/31/2025 0:00:00,11042,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,204951771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142223631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3254075,3254075,348428336,0,-3254075,-3254075,0,0,0,0,0,38721596,0,4964732,4964732,0,0,0,0,0,0,0,649139906,1710657,1710657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,649139906,0,0,3254075,421,99501409,15129105,340,34043930,1747771,27,6055102,2656200,6,2525761,2532356,2,490582,0,142616784,22065432,436,21600536,5482322,0,0,0,0,0,0,996,45241461,8915436,66841997,14397758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2228,209458781,36463190,56689177,544144934,544144934,0,0,0,0,0,2,553900,2,0,0,0,52,0,0,0,0,1,67852700,1045,0,0,0,0,0,0,17000000,0,0
20629,12/31/2025 0:00:00,11046,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,15080461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2214830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12840,12840,4041009,0,-12840,-12840,0,0,0,0,0,278250,0,205730,205730,0,0,0,0,0,0,0,21556981,192890,192890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21556981,0,0,12840,0,0,0,5,175888,0,0,0,0,0,0,0,2,105000,0,280888,0,29,1080806,550000,7,477325,315000,0,0,0,0,0,0,1558131,865000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,1839019,865000,0,15620616,20694616,5074000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14655677,0,0,26657
20641,12/31/2025 0:00:00,11056,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,9230515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45077865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337531,337531,73975862,0,-337531,-337531,0,0,0,0,0,4831212,0,839241,839241,0,0,0,0,0,0,0,96431682,501710,501710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96431682,0,0,337531,36,5099227,389400,5,428039,127500,0,0,0,0,0,0,349,23708261,4397053,29235527,4913953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,390,29235527,4913953,23708261,86780388,86780388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20656,12/31/2025 0:00:00,11066,WISE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,836228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21838,21838,814390,0,-21838,-21838,0,0,0,0,0,27874,0,16862,16862,0,0,0,0,0,0,0,2663058,-4976,-4976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2663058,0,0,21838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1859521,1859521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20661,12/31/2025 0:00:00,11070,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,1277535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3979032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28535,28535,25243185,0,-28535,-28535,0,0,0,0,0,1606729,0,556127,556127,0,0,0,0,0,0,0,69278027,527592,527592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69278027,0,0,28535,76,12570971,6214000,131,8197596,170000,0,0,0,0,0,0,0,0,0,20768567,6384000,10,524121,88000,0,0,0,0,0,0,0,0,0,524121,88000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,21292688,6472000,0,59531493,59531493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
